user_id,case_id,type,upload_times
49361,2410,数字操作,1
49361,2619,数字操作,1
49361,2418,数字操作,1
49361,2616,数字操作,1
49361,2417,数字操作,2
49361,2756,图结构,1
49361,2349,图结构,1
49361,2754,图结构,1
49361,2541,图结构,1
49361,2750,图结构,1
49361,2354,图结构,8
49361,2254,图结构,2
49361,2707,图结构,1
49361,2350,图结构,1
49361,2174,图结构,1
49361,2705,图结构,1
49361,2716,图结构,4
49361,2571,查找算法,1
49361,2746,查找算法,1
49361,2745,查找算法,1
49361,2711,查找算法,1
49361,2897,查找算法,1
49361,2753,查找算法,1
49361,2577,查找算法,1
49361,2741,查找算法,1
49361,2752,查找算法,1
49361,2740,查找算法,1
49361,2751,查找算法,3
49361,2640,查找算法,1
49361,2709,查找算法,1
49361,2718,查找算法,1
49361,2739,查找算法,1
49361,2717,查找算法,1
49361,2738,查找算法,1
49361,2606,查找算法,1
49361,2737,查找算法,1
49361,2748,查找算法,1
49361,2769,查找算法,1
49361,2536,排序算法,1
49361,2535,排序算法,1
49361,2534,排序算法,1
49361,2533,排序算法,1
49361,2422,排序算法,1
49361,2542,排序算法,1
49361,2773,排序算法,1
49361,2529,排序算法,1
49361,2528,排序算法,1
49361,2539,排序算法,1
49361,2538,排序算法,1
49687,2891,数组,1
49687,2374,数组,1
49687,2890,数组,1
49687,2889,数组,1
49687,2922,数组,1
49687,2888,数组,1
49687,2921,数组,1
49687,2887,数组,1
49687,2920,数组,1
49687,2886,数组,1
49687,2885,数组,1
49687,2841,数组,1
49687,2884,数组,1
49687,2862,数组,1
49687,2883,数组,1
49687,2882,数组,1
49687,2860,数组,1
49687,2929,数组,1
49687,2928,数组,1
49687,2927,数组,1
49687,2926,数组,1
49687,2903,数组,1
49687,2925,数组,2
49687,2869,数组,1
49687,2924,数组,1
49687,2923,数组,1
49687,2881,数组,1
49687,2880,数组,1
49687,2878,数组,1
49687,2856,数组,1
49687,2911,数组,1
49687,2910,数组,1
49687,2876,数组,1
49687,2930,数组,1
49687,2874,数组,1
49687,2893,数组,1
49687,2871,数组,1
49687,2917,数组,1
49687,2916,数组,2
49687,2915,数组,2
49687,2914,数组,1
49687,2913,数组,1
49687,2879,数组,1
49687,2672,线性表,1
49687,2573,线性表,2
49687,2771,线性表,1
49687,2594,线性表,1
49687,2770,线性表,1
49687,2670,线性表,1
49687,2591,线性表,1
49687,2768,线性表,2
49687,2767,线性表,3
49687,2766,线性表,2
49687,2666,线性表,2
49687,2545,线性表,1
49687,2765,线性表,1
49687,2544,线性表,1
49687,2764,线性表,1
49687,2763,线性表,1
49687,2663,线性表,1
49687,2762,线性表,1
49687,2609,线性表,1
49687,2905,线性表,1
49687,2780,线性表,1
49687,2779,线性表,1
49687,2778,线性表,1
49687,2678,线性表,1
49687,2777,线性表,1
49687,2775,线性表,1
49687,2774,线性表,1
49687,2476,线性表,1
49687,2674,线性表,1
49687,2574,线性表,1
49687,2772,线性表,1
49687,2475,线性表,1
49687,2991,字符串,1
49687,2980,字符串,1
49687,2990,字符串,1
49687,2988,字符串,1
49687,2977,字符串,1
49687,2966,字符串,1
49687,2987,字符串,1
49687,2976,字符串,1
49687,2965,字符串,1
49687,2953,字符串,1
49687,2986,字符串,1
49687,2973,字符串,1
49687,2983,字符串,1
49687,2971,字符串,1
49687,2948,字符串,1
49687,2989,字符串,1
49687,2967,字符串,1
49687,2693,树结构,2
49687,2526,树结构,1
49687,2744,树结构,1
49687,2743,树结构,1
49687,2742,树结构,1
49687,2708,树结构,1
49687,2749,树结构,3
49687,2704,树结构,1
49687,2902,树结构,3
49687,2726,树结构,1
49687,2782,树结构,1
49687,2660,树结构,2
49687,2781,树结构,1
49687,2713,树结构,1
49687,2735,树结构,1
49687,2757,树结构,1
49687,2712,树结构,1
49687,2733,树结构,1
49687,2776,树结构,1
49687,2710,树结构,1
49687,2698,树结构,2
49687,2510,树结构,2
49687,2652,树结构,2
49687,2719,树结构,1
49687,2758,树结构,1
49687,2714,树结构,1
49687,2736,树结构,1
49687,2595,数字操作,1
49687,2452,数字操作,1
49687,2625,数字操作,1
49687,2624,数字操作,1
49687,2623,数字操作,1
49687,2622,数字操作,1
49687,2621,数字操作,1
49687,2588,数字操作,1
49687,2620,数字操作,2
49687,2587,数字操作,1
49687,2586,数字操作,1
49687,2585,数字操作,1
49687,2608,数字操作,1
49687,2628,数字操作,1
49687,2627,数字操作,1
49687,2901,数字操作,1
49687,2626,数字操作,1
49687,2584,数字操作,1
49687,2583,数字操作,1
49687,2582,数字操作,1
49687,2361,数字操作,1
49687,2581,数字操作,1
49687,2580,数字操作,1
49687,2899,数字操作,1
49687,2613,数字操作,1
49687,2414,数字操作,1
49687,2612,数字操作,1
49687,2413,数字操作,1
49687,2335,数字操作,1
49687,2895,数字操作,1
49687,2410,数字操作,1
49687,2619,数字操作,1
49687,2418,数字操作,1
49687,2616,数字操作,1
49687,2417,数字操作,1
49687,2756,图结构,1
49687,2349,图结构,1
49687,2754,图结构,1
49687,2541,图结构,2
49687,2750,图结构,1
49687,2254,图结构,2
49687,2707,图结构,3
49687,2174,图结构,2
49687,2350,图结构,2
49687,2705,图结构,1
49687,2571,查找算法,1
49687,2746,查找算法,1
49687,2745,查找算法,1
49687,2711,查找算法,1
49687,2897,查找算法,1
49687,2753,查找算法,1
49687,2577,查找算法,1
49687,2741,查找算法,1
49687,2752,查找算法,1
49687,2740,查找算法,1
49687,2751,查找算法,1
49687,2640,查找算法,1
49687,2709,查找算法,1
49687,2718,查找算法,1
49687,2739,查找算法,1
49687,2717,查找算法,1
49687,2738,查找算法,1
49687,2606,查找算法,1
49687,2737,查找算法,1
49687,2748,查找算法,1
49687,2769,查找算法,1
49687,2536,排序算法,1
49687,2535,排序算法,2
49687,2534,排序算法,1
49687,2533,排序算法,2
49687,2422,排序算法,2
49687,2542,排序算法,1
49687,2773,排序算法,2
49687,2529,排序算法,1
49687,2528,排序算法,1
49687,2539,排序算法,1
49687,2538,排序算法,1
50263,2881,数组,1
50263,2880,数组,1
50263,2891,数组,1
50263,2889,数组,1
50263,2922,数组,1
50263,2878,数组,1
50263,2888,数组,1
50263,2887,数组,1
50263,2876,数组,1
50263,2930,数组,1
50263,2886,数组,1
50263,2885,数组,1
50263,2884,数组,1
50263,2883,数组,1
50263,2882,数组,1
50263,2893,数组,2
50263,2871,数组,2
50263,2913,数组,1
50263,2869,数组,1
50263,2991,字符串,1
50263,2980,字符串,2
50263,2990,字符串,1
50263,2988,字符串,1
50263,2977,字符串,1
50263,2987,字符串,2
50263,2976,字符串,1
50263,2965,字符串,1
50263,2953,字符串,1
50263,2986,字符串,1
50263,2973,字符串,1
50263,2983,字符串,2
50263,2971,字符串,4
50263,2948,字符串,1
50263,2989,字符串,1
50263,2967,字符串,1
50263,2526,树结构,1
50263,2595,数字操作,2
50263,2452,数字操作,1
50263,2624,数字操作,1
50263,2623,数字操作,1
50263,2622,数字操作,1
50263,2621,数字操作,1
50263,2588,数字操作,1
50263,2620,数字操作,2
50263,2587,数字操作,1
50263,2586,数字操作,1
50263,2585,数字操作,2
50263,2608,数字操作,2
50263,2628,数字操作,1
50263,2901,数字操作,1
50263,2584,数字操作,1
50263,2583,数字操作,1
50263,2582,数字操作,1
50263,2361,数字操作,1
50263,2581,数字操作,1
50263,2580,数字操作,1
50263,2899,数字操作,2
50263,2613,数字操作,2
50263,2414,数字操作,1
50263,2612,数字操作,1
50263,2413,数字操作,2
50263,2335,数字操作,5
50263,2895,数字操作,1
50263,2410,数字操作,2
50263,2619,数字操作,1
50263,2418,数字操作,1
50263,2616,数字操作,1
50263,2417,数字操作,1
50263,2746,查找算法,2
50263,2897,查找算法,1
50263,2741,查找算法,1
50263,2740,查找算法,1
50263,2739,查找算法,2
50263,2738,查找算法,1
50263,2606,查找算法,1
50263,2737,查找算法,1
50263,2748,查找算法,1
50263,2535,排序算法,1
50263,2534,排序算法,1
50263,2533,排序算法,1
50263,2542,排序算法,1
50263,2529,排序算法,1
50263,2528,排序算法,2
50263,2539,排序算法,1
50263,2538,排序算法,1
52592,2881,数组,1
52592,2880,数组,1
52592,2891,数组,1
52592,2890,数组,1
52592,2878,数组,1
52592,2889,数组,1
52592,2922,数组,1
52592,2887,数组,1
52592,2876,数组,1
52592,2930,数组,2
52592,2886,数组,1
52592,2884,数组,1
52592,2883,数组,1
52592,2882,数组,1
52592,2893,数组,1
52592,2871,数组,1
52592,2913,数组,1
52592,2869,数组,2
52592,2672,线性表,2
52592,2573,线性表,2
52592,2771,线性表,1
52592,2594,线性表,1
52592,2770,线性表,1
52592,2670,线性表,1
52592,2591,线性表,1
52592,2768,线性表,1
52592,2767,线性表,1
52592,2777,线性表,1
52592,2766,线性表,1
52592,2666,线性表,1
52592,2765,线性表,1
52592,2775,线性表,1
52592,2774,线性表,1
52592,2663,线性表,1
52592,2674,线性表,1
52592,2574,线性表,1
52592,2772,线性表,1
52592,2475,线性表,3
52592,2609,线性表,1
52592,2905,线性表,1
52592,2988,字符串,1
52592,2977,字符串,1
52592,2987,字符串,1
52592,2953,字符串,1
52592,2973,字符串,1
52592,2991,字符串,1
52592,2980,字符串,1
52592,2990,字符串,2
52592,2948,字符串,1
52592,2989,字符串,1
52592,2967,字符串,1
52592,2782,树结构,1
52592,2660,树结构,1
52592,2781,树结构,1
52592,2693,树结构,3
52592,2526,树结构,1
52592,2735,树结构,1
52592,2757,树结构,2
52592,2712,树结构,1
52592,2734,树结构,1
52592,2733,树结构,1
52592,2744,树结构,1
52592,2776,树结构,1
52592,2710,树结构,2
52592,2743,树结构,1
52592,2698,树结构,1
52592,2742,树结构,1
52592,2652,树结构,2
52592,2708,树结构,1
52592,2719,树结构,1
52592,2704,树结构,2
52592,2902,树结构,1
52592,2758,树结构,1
52592,2714,树结构,1
52592,2736,树结构,1
52592,2595,数字操作,1
52592,2452,数字操作,1
52592,2625,数字操作,1
52592,2624,数字操作,1
52592,2623,数字操作,1
52592,2622,数字操作,1
52592,2621,数字操作,1
52592,2620,数字操作,1
52592,2587,数字操作,1
52592,2586,数字操作,1
52592,2585,数字操作,1
52592,2608,数字操作,1
52592,2901,数字操作,1
52592,2626,数字操作,1
52592,2584,数字操作,1
52592,2583,数字操作,1
52592,2582,数字操作,1
52592,2361,数字操作,1
52592,2581,数字操作,1
52592,2580,数字操作,1
52592,2899,数字操作,1
52592,2613,数字操作,1
52592,2414,数字操作,1
52592,2413,数字操作,1
52592,2335,数字操作,1
52592,2895,数字操作,1
52592,2410,数字操作,1
52592,2418,数字操作,1
52592,2616,数字操作,1
52592,2417,数字操作,1
52592,2756,图结构,1
52592,2754,图结构,1
52592,2541,图结构,1
52592,2750,图结构,1
52592,2354,图结构,1
52592,2707,图结构,1
52592,2716,图结构,1
52592,2705,图结构,1
52592,2571,查找算法,1
52592,2746,查找算法,3
52592,2745,查找算法,1
52592,2711,查找算法,1
52592,2897,查找算法,1
52592,2753,查找算法,2
52592,2577,查找算法,3
52592,2741,查找算法,1
52592,2752,查找算法,1
52592,2740,查找算法,1
52592,2751,查找算法,1
52592,2640,查找算法,1
52592,2709,查找算法,1
52592,2718,查找算法,1
52592,2739,查找算法,1
52592,2717,查找算法,1
52592,2738,查找算法,1
52592,2606,查找算法,1
52592,2737,查找算法,1
52592,2748,查找算法,4
52592,2769,查找算法,1
52592,2536,排序算法,2
52592,2535,排序算法,2
52592,2534,排序算法,1
52592,2533,排序算法,2
52592,2542,排序算法,2
52592,2773,排序算法,1
52592,2529,排序算法,1
52592,2528,排序算法,1
52592,2539,排序算法,1
52592,2538,排序算法,1
58547,2891,数组,1
58547,2374,数组,2
58547,2890,数组,1
58547,2889,数组,1
58547,2922,数组,1
58547,2888,数组,1
58547,2921,数组,2
58547,2887,数组,1
58547,2920,数组,1
58547,2886,数组,1
58547,2885,数组,1
58547,2841,数组,1
58547,2884,数组,1
58547,2862,数组,1
58547,2883,数组,1
58547,2882,数组,1
58547,2860,数组,2
58547,2929,数组,1
58547,2928,数组,3
58547,2927,数组,1
58547,2926,数组,1
58547,2903,数组,2
58547,2925,数组,1
58547,2869,数组,1
58547,2924,数组,1
58547,2923,数组,1
58547,2881,数组,1
58547,2880,数组,1
58547,2878,数组,1
58547,2856,数组,1
58547,2911,数组,1
58547,2910,数组,2
58547,2876,数组,1
58547,2930,数组,1
58547,2874,数组,1
58547,2893,数组,1
58547,2871,数组,1
58547,2918,数组,7
58547,2917,数组,6
58547,2916,数组,2
58547,2915,数组,3
58547,2914,数组,11
58547,2913,数组,1
58547,2879,数组,2
58547,2672,线性表,2
58547,2573,线性表,1
58547,2771,线性表,1
58547,2594,线性表,1
58547,2770,线性表,2
58547,2670,线性表,1
58547,2591,线性表,7
58547,2768,线性表,1
58547,2767,线性表,2
58547,2766,线性表,1
58547,2666,线性表,1
58547,2545,线性表,2
58547,2765,线性表,1
58547,2764,线性表,1
58547,2544,线性表,1
58547,2763,线性表,4
58547,2663,线性表,1
58547,2762,线性表,1
58547,2609,线性表,4
58547,2905,线性表,1
58547,2780,线性表,1
58547,2779,线性表,1
58547,2778,线性表,1
58547,2678,线性表,1
58547,2777,线性表,1
58547,2775,线性表,1
58547,2774,线性表,1
58547,2476,线性表,1
58547,2674,线性表,1
58547,2574,线性表,1
58547,2772,线性表,1
58547,2475,线性表,1
58547,2991,字符串,2
58547,2980,字符串,1
58547,2990,字符串,1
58547,2988,字符串,1
58547,2977,字符串,1
58547,2966,字符串,1
58547,2987,字符串,1
58547,2976,字符串,1
58547,2965,字符串,1
58547,2953,字符串,2
58547,2986,字符串,2
58547,2973,字符串,1
58547,2983,字符串,2
58547,2971,字符串,1
58547,2948,字符串,1
58547,2989,字符串,1
58547,2967,字符串,2
58547,2693,树结构,2
58547,2526,树结构,2
58547,2744,树结构,1
58547,2743,树结构,1
58547,2742,树结构,1
58547,2708,树结构,1
58547,2749,树结构,1
58547,2704,树结构,1
58547,2902,树结构,1
58547,2726,树结构,1
58547,2782,树结构,1
58547,2660,树结构,1
58547,2781,树结构,1
58547,2713,树结构,4
58547,2735,树结构,1
58547,2757,树结构,2
58547,2712,树结构,1
58547,2734,树结构,2
58547,2733,树结构,2
58547,2776,树结构,1
58547,2710,树结构,2
58547,2698,树结构,1
58547,2510,树结构,2
58547,2652,树结构,1
58547,2719,树结构,1
58547,2758,树结构,3
58547,2714,树结构,1
58547,2736,树结构,1
58547,2595,数字操作,1
58547,2452,数字操作,1
58547,2625,数字操作,1
58547,2624,数字操作,1
58547,2623,数字操作,1
58547,2622,数字操作,2
58547,2621,数字操作,1
58547,2588,数字操作,1
58547,2620,数字操作,2
58547,2587,数字操作,1
58547,2586,数字操作,1
58547,2585,数字操作,1
58547,2608,数字操作,1
58547,2628,数字操作,2
58547,2627,数字操作,1
58547,2901,数字操作,1
58547,2626,数字操作,1
58547,2584,数字操作,2
58547,2583,数字操作,3
58547,2582,数字操作,1
58547,2361,数字操作,1
58547,2581,数字操作,1
58547,2580,数字操作,1
58547,2899,数字操作,1
58547,2613,数字操作,1
58547,2414,数字操作,1
58547,2612,数字操作,1
58547,2413,数字操作,2
58547,2335,数字操作,1
58547,2895,数字操作,1
58547,2410,数字操作,1
58547,2619,数字操作,1
58547,2418,数字操作,1
58547,2616,数字操作,1
58547,2417,数字操作,1
58547,2756,图结构,1
58547,2349,图结构,1
58547,2754,图结构,2
58547,2541,图结构,1
58547,2750,图结构,1
58547,2354,图结构,1
58547,2254,图结构,1
58547,2707,图结构,1
58547,2350,图结构,1
58547,2174,图结构,1
58547,2716,图结构,1
58547,2705,图结构,1
58547,2571,查找算法,1
58547,2746,查找算法,3
58547,2745,查找算法,1
58547,2711,查找算法,1
58547,2897,查找算法,1
58547,2753,查找算法,1
58547,2577,查找算法,4
58547,2741,查找算法,1
58547,2752,查找算法,1
58547,2740,查找算法,1
58547,2751,查找算法,1
58547,2640,查找算法,2
58547,2709,查找算法,1
58547,2718,查找算法,1
58547,2739,查找算法,1
58547,2717,查找算法,1
58547,2738,查找算法,1
58547,2606,查找算法,1
58547,2737,查找算法,1
58547,2748,查找算法,3
58547,2769,查找算法,1
58547,2536,排序算法,1
58547,2535,排序算法,1
58547,2534,排序算法,1
58547,2533,排序算法,1
58547,2422,排序算法,2
58547,2542,排序算法,1
58547,2773,排序算法,1
58547,2529,排序算法,2
58547,2528,排序算法,1
58547,2539,排序算法,1
58547,2538,排序算法,1
58575,2891,数组,1
58575,2374,数组,1
58575,2890,数组,1
58575,2889,数组,2
58575,2922,数组,1
58575,2888,数组,1
58575,2921,数组,1
58575,2887,数组,1
58575,2920,数组,1
58575,2886,数组,1
58575,2885,数组,1
58575,2841,数组,1
58575,2884,数组,1
58575,2862,数组,1
58575,2883,数组,1
58575,2882,数组,1
58575,2860,数组,1
58575,2929,数组,1
58575,2928,数组,1
58575,2927,数组,1
58575,2926,数组,1
58575,2903,数组,1
58575,2925,数组,1
58575,2869,数组,1
58575,2924,数组,1
58575,2923,数组,1
58575,2881,数组,1
58575,2880,数组,1
58575,2878,数组,2
58575,2856,数组,1
58575,2911,数组,1
58575,2910,数组,1
58575,2876,数组,1
58575,2930,数组,1
58575,2874,数组,1
58575,2893,数组,1
58575,2871,数组,2
58575,2918,数组,1
58575,2917,数组,1
58575,2916,数组,1
58575,2915,数组,1
58575,2914,数组,1
58575,2913,数组,1
58575,2879,数组,1
58575,2672,线性表,1
58575,2771,线性表,1
58575,2573,线性表,1
58575,2594,线性表,1
58575,2770,线性表,1
58575,2670,线性表,1
58575,2591,线性表,1
58575,2768,线性表,1
58575,2767,线性表,1
58575,2766,线性表,1
58575,2666,线性表,1
58575,2545,线性表,1
58575,2765,线性表,1
58575,2544,线性表,1
58575,2764,线性表,1
58575,2763,线性表,1
58575,2663,线性表,1
58575,2762,线性表,1
58575,2609,线性表,1
58575,2905,线性表,1
58575,2780,线性表,1
58575,2779,线性表,1
58575,2778,线性表,1
58575,2678,线性表,1
58575,2777,线性表,1
58575,2775,线性表,1
58575,2774,线性表,1
58575,2476,线性表,1
58575,2674,线性表,1
58575,2772,线性表,1
58575,2475,线性表,1
58575,2574,线性表,1
58575,2991,字符串,1
58575,2980,字符串,1
58575,2990,字符串,1
58575,2988,字符串,2
58575,2977,字符串,1
58575,2966,字符串,1
58575,2987,字符串,2
58575,2976,字符串,1
58575,2965,字符串,1
58575,2986,字符串,1
58575,2953,字符串,1
58575,2973,字符串,1
58575,2983,字符串,1
58575,2971,字符串,1
58575,2948,字符串,1
58575,2989,字符串,1
58575,2967,字符串,1
58575,2693,树结构,1
58575,2526,树结构,1
58575,2744,树结构,1
58575,2743,树结构,1
58575,2742,树结构,1
58575,2708,树结构,1
58575,2749,树结构,1
58575,2902,树结构,1
58575,2704,树结构,1
58575,2726,树结构,1
58575,2782,树结构,1
58575,2660,树结构,2
58575,2781,树结构,1
58575,2713,树结构,1
58575,2735,树结构,1
58575,2757,树结构,2
58575,2712,树结构,1
58575,2734,树结构,2
58575,2733,树结构,1
58575,2710,树结构,1
58575,2776,树结构,2
58575,2698,树结构,1
58575,2510,树结构,1
58575,2652,树结构,1
58575,2719,树结构,1
58575,2714,树结构,1
58575,2758,树结构,1
58575,2736,树结构,1
58575,2595,数字操作,1
58575,2452,数字操作,1
58575,2625,数字操作,1
58575,2624,数字操作,1
58575,2623,数字操作,1
58575,2622,数字操作,1
58575,2621,数字操作,1
58575,2588,数字操作,2
58575,2620,数字操作,1
58575,2587,数字操作,1
58575,2586,数字操作,1
58575,2585,数字操作,1
58575,2608,数字操作,1
58575,2628,数字操作,1
58575,2627,数字操作,1
58575,2901,数字操作,1
58575,2626,数字操作,1
58575,2584,数字操作,2
58575,2583,数字操作,1
58575,2582,数字操作,1
58575,2361,数字操作,1
58575,2581,数字操作,1
58575,2580,数字操作,1
58575,2899,数字操作,1
58575,2613,数字操作,1
58575,2414,数字操作,1
58575,2612,数字操作,1
58575,2413,数字操作,1
58575,2335,数字操作,1
58575,2895,数字操作,1
58575,2410,数字操作,1
58575,2619,数字操作,1
58575,2418,数字操作,1
58575,2616,数字操作,1
58575,2417,数字操作,1
58575,2756,图结构,1
58575,2349,图结构,1
58575,2754,图结构,1
58575,2541,图结构,1
58575,2750,图结构,1
58575,2354,图结构,1
58575,2254,图结构,1
58575,2707,图结构,1
58575,2350,图结构,1
58575,2174,图结构,1
58575,2716,图结构,1
58575,2705,图结构,1
58575,2571,查找算法,1
58575,2746,查找算法,1
58575,2745,查找算法,1
58575,2711,查找算法,1
58575,2897,查找算法,1
58575,2577,查找算法,1
58575,2753,查找算法,2
58575,2741,查找算法,1
58575,2752,查找算法,1
58575,2740,查找算法,1
58575,2751,查找算法,1
58575,2640,查找算法,1
58575,2709,查找算法,1
58575,2718,查找算法,1
58575,2739,查找算法,1
58575,2717,查找算法,1
58575,2606,查找算法,1
58575,2738,查找算法,1
58575,2737,查找算法,1
58575,2748,查找算法,1
58575,2769,查找算法,1
58575,2536,排序算法,1
58575,2535,排序算法,1
58575,2534,排序算法,1
58575,2533,排序算法,1
58575,2422,排序算法,2
58575,2542,排序算法,1
58575,2773,排序算法,1
58575,2529,排序算法,1
58575,2528,排序算法,1
58575,2539,排序算法,1
58575,2538,排序算法,1
58585,2891,数组,1
58585,2374,数组,1
58585,2890,数组,1
58585,2889,数组,1
58585,2922,数组,1
58585,2888,数组,1
58585,2921,数组,3
58585,2887,数组,1
58585,2920,数组,1
58585,2886,数组,1
58585,2885,数组,1
58585,2841,数组,1
58585,2884,数组,1
58585,2862,数组,1
58585,2883,数组,1
58585,2882,数组,1
58585,2860,数组,1
58585,2929,数组,1
58585,2928,数组,1
58585,2927,数组,1
58585,2926,数组,1
58585,2903,数组,1
58585,2925,数组,1
58585,2869,数组,1
58585,2924,数组,1
58585,2923,数组,1
58585,2881,数组,1
58585,2880,数组,1
58585,2878,数组,1
58585,2856,数组,1
58585,2911,数组,1
58585,2910,数组,1
58585,2876,数组,1
58585,2930,数组,1
58585,2874,数组,1
58585,2893,数组,1
58585,2871,数组,1
58585,2918,数组,1
58585,2917,数组,1
58585,2916,数组,1
58585,2915,数组,1
58585,2914,数组,1
58585,2913,数组,1
58585,2879,数组,1
58585,2672,线性表,1
58585,2573,线性表,1
58585,2771,线性表,1
58585,2594,线性表,1
58585,2770,线性表,1
58585,2670,线性表,1
58585,2591,线性表,1
58585,2768,线性表,1
58585,2767,线性表,1
58585,2766,线性表,1
58585,2666,线性表,1
58585,2545,线性表,1
58585,2765,线性表,1
58585,2544,线性表,1
58585,2764,线性表,1
58585,2763,线性表,1
58585,2663,线性表,1
58585,2762,线性表,1
58585,2609,线性表,1
58585,2905,线性表,1
58585,2780,线性表,1
58585,2779,线性表,2
58585,2778,线性表,1
58585,2678,线性表,1
58585,2777,线性表,1
58585,2775,线性表,1
58585,2774,线性表,1
58585,2476,线性表,1
58585,2674,线性表,1
58585,2574,线性表,1
58585,2772,线性表,1
58585,2475,线性表,1
58585,2991,字符串,1
58585,2980,字符串,1
58585,2990,字符串,1
58585,2988,字符串,1
58585,2977,字符串,1
58585,2966,字符串,1
58585,2987,字符串,1
58585,2976,字符串,2
58585,2965,字符串,1
58585,2953,字符串,2
58585,2986,字符串,2
58585,2973,字符串,1
58585,2983,字符串,1
58585,2971,字符串,1
58585,2948,字符串,1
58585,2989,字符串,1
58585,2967,字符串,1
58585,2693,树结构,1
58585,2526,树结构,1
58585,2744,树结构,1
58585,2743,树结构,1
58585,2742,树结构,2
58585,2708,树结构,1
58585,2749,树结构,1
58585,2704,树结构,1
58585,2902,树结构,1
58585,2726,树结构,1
58585,2782,树结构,2
58585,2660,树结构,1
58585,2781,树结构,1
58585,2713,树结构,1
58585,2735,树结构,2
58585,2757,树结构,1
58585,2712,树结构,1
58585,2734,树结构,1
58585,2733,树结构,1
58585,2776,树结构,1
58585,2710,树结构,1
58585,2698,树结构,2
58585,2510,树结构,1
58585,2652,树结构,1
58585,2719,树结构,1
58585,2758,树结构,1
58585,2714,树结构,1
58585,2736,树结构,1
58585,2595,数字操作,1
58585,2452,数字操作,1
58585,2625,数字操作,1
58585,2624,数字操作,1
58585,2623,数字操作,1
58585,2622,数字操作,1
58585,2621,数字操作,1
58585,2588,数字操作,1
58585,2620,数字操作,1
58585,2587,数字操作,1
58585,2586,数字操作,1
58585,2585,数字操作,1
58585,2608,数字操作,1
58585,2628,数字操作,2
58585,2627,数字操作,2
58585,2901,数字操作,1
58585,2626,数字操作,3
58585,2584,数字操作,1
58585,2583,数字操作,1
58585,2582,数字操作,1
58585,2361,数字操作,1
58585,2581,数字操作,1
58585,2580,数字操作,1
58585,2899,数字操作,1
58585,2613,数字操作,1
58585,2414,数字操作,2
58585,2612,数字操作,4
58585,2413,数字操作,1
58585,2335,数字操作,1
58585,2895,数字操作,1
58585,2410,数字操作,1
58585,2619,数字操作,1
58585,2418,数字操作,1
58585,2616,数字操作,1
58585,2417,数字操作,1
58585,2756,图结构,1
58585,2349,图结构,1
58585,2754,图结构,1
58585,2541,图结构,2
58585,2354,图结构,1
58585,2750,图结构,1
58585,2254,图结构,1
58585,2707,图结构,1
58585,2350,图结构,1
58585,2174,图结构,1
58585,2716,图结构,1
58585,2705,图结构,1
58585,2571,查找算法,1
58585,2746,查找算法,1
58585,2745,查找算法,1
58585,2711,查找算法,1
58585,2897,查找算法,1
58585,2753,查找算法,1
58585,2577,查找算法,1
58585,2741,查找算法,2
58585,2752,查找算法,2
58585,2740,查找算法,1
58585,2751,查找算法,1
58585,2640,查找算法,1
58585,2709,查找算法,1
58585,2718,查找算法,1
58585,2739,查找算法,2
58585,2717,查找算法,1
58585,2738,查找算法,1
58585,2606,查找算法,1
58585,2737,查找算法,1
58585,2748,查找算法,1
58585,2769,查找算法,1
58585,2536,排序算法,1
58585,2535,排序算法,1
58585,2534,排序算法,1
58585,2533,排序算法,1
58585,2422,排序算法,1
58585,2542,排序算法,1
58585,2773,排序算法,1
58585,2529,排序算法,1
58585,2528,排序算法,1
58585,2539,排序算法,1
58585,2538,排序算法,1
58586,2891,数组,1
58586,2374,数组,1
58586,2890,数组,1
58586,2889,数组,1
58586,2922,数组,1
58586,2888,数组,1
58586,2921,数组,1
58586,2887,数组,2
58586,2920,数组,1
58586,2886,数组,1
58586,2885,数组,1
58586,2841,数组,1
58586,2884,数组,1
58586,2862,数组,2
58586,2883,数组,1
58586,2882,数组,1
58586,2860,数组,1
58586,2929,数组,1
58586,2928,数组,1
58586,2927,数组,1
58586,2926,数组,1
58586,2903,数组,1
58586,2925,数组,2
58586,2869,数组,1
58586,2924,数组,1
58586,2923,数组,1
58586,2881,数组,1
58586,2880,数组,1
58586,2878,数组,1
58586,2856,数组,4
58586,2911,数组,1
58586,2910,数组,1
58586,2876,数组,1
58586,2930,数组,1
58586,2874,数组,2
58586,2893,数组,1
58586,2871,数组,1
58586,2918,数组,2
58586,2917,数组,1
58586,2916,数组,1
58586,2915,数组,1
58586,2914,数组,1
58586,2913,数组,1
58586,2879,数组,1
58586,2573,线性表,1
58586,2771,线性表,1
58586,2672,线性表,1
58586,2594,线性表,1
58586,2770,线性表,3
58586,2670,线性表,1
58586,2591,线性表,2
58586,2768,线性表,1
58586,2767,线性表,1
58586,2766,线性表,1
58586,2545,线性表,1
58586,2666,线性表,1
58586,2765,线性表,1
58586,2544,线性表,1
58586,2764,线性表,1
58586,2763,线性表,1
58586,2663,线性表,1
58586,2762,线性表,2
58586,2609,线性表,1
58586,2905,线性表,1
58586,2780,线性表,1
58586,2779,线性表,1
58586,2778,线性表,1
58586,2678,线性表,1
58586,2777,线性表,1
58586,2775,线性表,1
58586,2774,线性表,1
58586,2476,线性表,1
58586,2674,线性表,1
58586,2574,线性表,1
58586,2772,线性表,1
58586,2475,线性表,1
58586,2991,字符串,1
58586,2980,字符串,1
